No;DateTime;Rad;T;Dep;AirT;WindSpeed;TimeSampl;Date;PO4;NO3;NH4;DOC;DIC;Cph;DW;DO
10409;10.02.2013 20:00;-3,63236;6,96;1,189;5,4;0,2;;;;;;;;;;
10410;10.02.2013 20:30;-3,85672;6,97;1,188;5,1;0,2;;;;;;;;;;
10411;10.02.2013 21:00;-3,77913;6,99;1,186;4,8;0,5;;;;;;;;;;
10412;10.02.2013 21:30;-3,50498;6,99;1,185;4,2;0,6;;;;;;;;;;
10413;10.02.2013 22:00;-3,03801;7;1,183;3,9;0,4;;;;;;;;;;
10414;10.02.2013 22:30;-3,58054;7;1,179;4,2;0,2;;;;;;;;;;
10415;10.02.2013 23:00;-4,82133;7;1,177;3,1;0,5;;;;;;;;;;
10416;10.02.2013 23:30;-3,44505;6,98;1,176;1,9;1,1;;;;;;;;;;
10417;10.03.2013 00:00;-3,88827;6,96;1,172;1,3;1;;;;;;;;;;
10418;10.03.2013 00:30;-3,65696;6,94;1,173;0,8;2,3;;;;;;;;;;
10419;10.03.2013 01:00;-2,16199;6,88;1,172;1,6;2,1;;;;;;;;;;
10420;10.03.2013 01:30;-3,37065;6,82;1,171;2,3;1,5;;;;;;;;;;
10421;10.03.2013 02:00;-3,17871;6,76;1,17;2,1;2;;;;;;;;;;
10422;10.03.2013 02:30;-3,57011;6,71;1,171;1,9;2,9;;;;;;;;;;
10423;10.03.2013 03:00;-3,23632;6,65;1,171;1,6;3,1;;;;;;;;;;
10424;10.03.2013 03:30;-3,22185;6,6;1,172;1,4;6;;;;;;;;;;
10425;10.03.2013 04:00;-3,78637;6,54;1,173;1,2;6;;;;;;;;;;
10426;10.03.2013 04:30;-3,50179;6,49;1,174;1;3,2;;;;;;;;;;
10427;10.03.2013 05:00;-3,39757;6,44;1,174;0,9;2,5;;;;;;;;;;
10428;10.03.2013 05:30;-3,27511;6,38;1,176;0,6;2,5;;;;;;;;;;
10429;10.03.2013 06:00;-2,01405;6,33;1,178;0,5;2,7;;;;;;;;;;
10430;10.03.2013 06:30;9,37864;6,26;1,18;0,4;3;;;;;;;;;;
10431;10.03.2013 07:00;76,908;6,19;1,182;1,6;5,2;;;;;;;;;;
10432;10.03.2013 07:30;119,603;6,14;1,183;2,6;2,7;;;;;;;;;;
10433;10.03.2013 08:00;170,134;6,12;1,185;3,5;4,6;;;;;;;;;;
10434;10.03.2013 08:30;227,623;6,1;1,186;4,6;2;;;;;;;;;;
10435;10.03.2013 09:00;282,027;6,1;1,186;5,9;2;;;;;;;;;;
10436;10.03.2013 09:30;330,779;6,1;1,185;6,7;1,3;;;;;;;;;;
10437;10.03.2013 10:00;369,423;6,09;1,184;7,7;1;;;;;;;;;;
10438;10.03.2013 10:30;399,878;6,09;1,183;8,6;1,5;;;;;;;;;;
10439;10.03.2013 11:00;416,114;6,09;1,18;9,5;1,6;;;;;;;;;;
10440;10.03.2013 11:30;444,788;6,09;1,179;10,3;1,7;;;;;;;;;;
10441;10.03.2013 12:00;447,929;6,1;1,177;10,3;1,8;;;;;;;;;;
10442;10.03.2013 12:30;440,897;6,11;1,177;10,4;1,9;;;;;;;;;;
10443;10.03.2013 13:00;423,818;6,12;1,176;10,7;2;;;;;;;;;;
10444;10.03.2013 13:30;395,782;6,13;1,176;10,7;1,8;;;;;;;;;;
10445;10.03.2013 14:00;359,033;6,14;1,176;10,9;1,4;;;;;;;;;;
10446;10.03.2013 14:30;318,222;6,15;1,174;11;1,8;;;;;;;;;;
10447;10.03.2013 15:00;268,713;6,16;1,175;10,7;1,1;;;;;;;;;;
10448;10.03.2013 15:30;213,071;6,16;1,176;10,9;1,3;;;;;;;;;;
10449;10.03.2013 16:00;154,736;6,17;1,178;10,5;1,6;;;;;;;;;;
10450;10.03.2013 16:30;94,6708;6,17;1,178;10;1,1;;;;;;;;;;
10451;10.03.2013 17:00;40,1586;6,17;1,18;9,4;1,4;;;;;;;;;;
10452;10.03.2013 17:30;-0,804231;6,18;1,181;8,4;2,3;;;;;;;;;;
10453;10.03.2013 18:00;-4,5356;6,19;1,18;7,6;3,6;;;;;;;;;;
10454;10.03.2013 18:30;-3,76784;6,2;1,179;7,1;2,9;;;;;;;;;;
10455;10.03.2013 19:00;-4,11148;6,21;1,177;6,7;2,6;;;;;;;;;;
10456;10.03.2013 19:30;-3,81387;6,22;1,174;6,6;2,1;;;;;;;;;;
10457;10.03.2013 20:00;-3,45837;6,23;1,172;6,6;1,8;;;;;;;;;;
10458;10.03.2013 20:30;-3,7884;6,23;1,17;6,2;1,2;;;;;;;;;;
10459;10.03.2013 21:00;-3,45518;6,24;1,169;6;1,3;;;;;;;;;;
10460;10.03.2013 21:30;-3,64336;6,24;1,166;5,5;1,4;;;;;;;;;;
10461;10.03.2013 22:00;-3,38136;6,24;1,163;5,2;1,5;;;;;;;;;;
10462;10.03.2013 22:30;-3,48645;6,23;1,159;4,9;2,4;;;;;;;;;;
10463;10.03.2013 23:00;-2,96998;6,22;1,157;4,9;0,7;;;;;;;;;;
10464;10.03.2013 23:30;-3,21113;6,19;1,156;4,8;1,9;;;;;;;;;;
10465;10.04.2013 00:00;-3,22011;6,14;1,153;4,8;1,4;;;;;;;;;;
10466;10.04.2013 00:30;-3,37875;6,06;1,152;4,6;3,5;;;;;;;;;;
10467;10.04.2013 01:00;-3,35038;5,99;1,15;4,4;2,2;;;;;;;;;;
10468;10.04.2013 01:30;-3,05249;5,9;1,149;4,1;1,7;;;;;;;;;;
10469;10.04.2013 02:00;-2,90947;5,85;1,148;4,1;2,3;;;;;;;;;;
10470;10.04.2013 02:30;-3,26585;5,83;1,149;4;1,9;;;;;;;;;;
10471;10.04.2013 03:00;-2,99285;5,78;1,15;3,8;4,8;;;;;;;;;;
10472;10.04.2013 03:30;-3,06667;5,78;1,152;3,6;3,3;;;;;;;;;;
10473;10.04.2013 04:00;-3,12399;5,74;1,154;3,2;3,7;;;;;;;;;;
10474;10.04.2013 04:30;-3,18103;5,69;1,155;2,6;2,6;;;;;;;;;;
10475;10.04.2013 05:00;-2,96043;5,64;1,158;2,2;5,2;;;;;;;;;;
10476;10.04.2013 05:30;-3,12342;5,59;1,16;2;5,6;;;;;;;;;;
10477;10.04.2013 06:00;-1,49758;5,54;1,162;1,8;7,6;;;;;;;;;;
10478;10.04.2013 06:30;10,2616;5,49;1,164;1,9;5,7;;;;;;;;;;
10479;10.04.2013 07:00;65,3465;5,44;1,166;2,6;5,2;;;;;;;;;;
10480;10.04.2013 07:30;99,24;5,37;1,167;3,2;3,6;;;;;;;;;;
10481;10.04.2013 08:00;178,241;5,34;1,168;3,8;2,3;;;;;;;;;;
10482;10.04.2013 08:30;238,175;5,33;1,168;4,9;4,7;;;;;;;;;;
10483;10.04.2013 09:00;291,908;5,33;1,169;6,1;1,3;;;;;;;;;;
10484;10.04.2013 09:30;330,468;5,33;1,17;7;3,6;;;;;;;;;;
10485;10.04.2013 10:00;375,148;5,34;1,169;8,3;2,4;;;;;;;;;;
10486;10.04.2013 10:30;357,733;5,34;1,171;9,4;1,7;;;;;;;;;;
10487;10.04.2013 11:00;352,858;5,35;1,17;10;3,2;;;;;;;;;;
10488;10.04.2013 11:30;394,868;5,35;1,169;10,5;4,1;;;;;;;;;;
10489;10.04.2013 12:00;230,048;5,36;1,169;10,5;2,5;;;;;;;;;;
10490;10.04.2013 12:30;269,128;5,36;1,168;10,9;2,1;;;;;;;;;;
10491;10.04.2013 13:00;393,458;5,36;1,167;12;3;;;;;;;;;;
10492;10.04.2013 13:30;328,948;5,37;1,168;12,4;1,6;;;;;;;;;;
10493;10.04.2013 14:00;204,382;5,38;1,167;12,4;2,3;;;;;;;;;;
10494;10.04.2013 14:30;245,885;5,39;1,168;12,9;3,4;;;;;;;;;;
10495;10.04.2013 15:00;171,187;5,4;1,169;12,9;5,2;;;;;;;;;;
10496;10.04.2013 15:30;109,177;5,41;1,171;12,6;3,3;;;;;;;;;;
10497;10.04.2013 16:00;89,254;5,42;1,172;12,2;2,9;;;;;;;;;;
10498;10.04.2013 16:30;47,5918;5,43;1,173;12;1,3;;;;;;;;;;
10499;10.04.2013 17:00;21,0136;5,44;1,175;11,2;3,4;;;;;;;;;;
10500;10.04.2013 17:30;-0,650796;5,45;1,175;10,4;3,5;;;;;;;;;;
10501;10.04.2013 18:00;-3,29567;5,46;1,177;9,9;1,1;;;;;;;;;;
10502;10.04.2013 18:30;-2,92453;5,47;1,176;9,6;2,9;;;;;;;;;;
10503;10.04.2013 19:00;-3,22271;5,49;1,177;9,3;1,8;;;;;;;;;;
10504;10.04.2013 19:30;-2,36406;5,5;1,177;9,6;1,9;;;;;;;;;;
10505;10.04.2013 20:00;-2,9005;5,51;1,177;8,9;1,3;;;;;;;;;;
10506;10.04.2013 20:30;-2,79252;5,53;1,175;8,6;2,2;;;;;;;;;;
10507;10.04.2013 21:00;-2,01637;5,54;1,174;9;1,1;;;;;;;;;;
10508;10.04.2013 21:30;-2,31455;5,55;1,172;8,4;2,2;;;;;;;;;;
10509;10.04.2013 22:00;-2,23118;5,56;1,17;8,1;2,7;;;;;;;;;;
10510;10.04.2013 22:30;-2,48044;5,57;1,167;7,8;1,2;;;;;;;;;;
10511;10.04.2013 23:00;-2,44714;5,58;1,166;7,8;2,1;;;;;;;;;;
10512;10.04.2013 23:30;-2,3409;5,58;1,166;7,1;1,6;;;;;;;;;;
10513;10.05.2013 00:00;-1,69184;5,59;1,164;6,8;1,4;;;;;;;;;;
10514;10.05.2013 00:30;-1,53985;5,59;1,163;6,7;2;;;;;;;;;;
10515;10.05.2013 01:00;-1,87712;5,59;1,162;6,7;1,3;;;;;;;;;;
10516;10.05.2013 01:30;-1,65507;5,58;1,162;6,3;3;;;;;;;;;;
10517;10.05.2013 02:00;-1,11168;5,58;1,166;6,2;1,1;;;;;;;;;;
10518;10.05.2013 02:30;-1,18029;5,57;1,168;6,1;1,9;;;;;;;;;;
10519;10.05.2013 03:00;-0,0008685;5,56;1,172;6,2;2,5;;;;;;;;;;
10520;10.05.2013 03:30;0,284289;5,55;1,177;6,3;2;;;;;;;;;;
10521;10.05.2013 04:00;0,015633;5,54;1,18;6,2;2,5;;;;;;;;;;
10522;10.05.2013 04:30;-0,114352;5,54;1,183;6,1;2,6;;;;;;;;;;
10523;10.05.2013 05:00;-0,577842;5,54;1,186;6;1,4;;;;;;;;;;
10524;10.05.2013 05:30;1,01499;5,53;1,189;5,9;1;;;;;;;;;;
10525;10.05.2013 06:00;1,97468;5,53;1,192;6;1,6;;;;;;;;;;
10526;10.05.2013 06:30;2,9859;5,52;1,195;6,2;1,2;;;;;;;;;;
10527;10.05.2013 07:00;10,7208;5,51;1,197;6,3;1,5;;;;;;;;;;
10528;10.05.2013 07:30;38,3312;5,51;1,199;6,5;0,6;;;;;;;;;;
10529;10.05.2013 08:00;27,0989;5,51;1,201;6,9;0,7;;;;;;;;;;
10530;10.05.2013 08:30;62,3609;5,51;1,203;7,3;1;;;;;;;;;;
10531;10.05.2013 09:00;100,503;5,51;1,203;7,7;1,3;;;;;;;;;;
10532;10.05.2013 09:30;83,2064;5,51;1,204;8,3;0,9;;;;;;;;;;
10533;10.05.2013 10:00;169,298;5,51;1,208;8,9;1,1;;;;;;;;;;
10534;10.05.2013 10:30;195,241;5,52;1,21;9,7;0,6;;;;;;;;;;
10535;10.05.2013 11:00;170,263;5,52;1,212;10,1;0,4;;;;;;;;;;
10536;10.05.2013 11:30;108,457;5,53;1,213;10,4;1,5;;;;;;;;;;
10537;10.05.2013 12:00;36,5708;5,55;1,213;9,8;1;;;;;;;;;;
10538;10.05.2013 12:30;62,1412;5,56;1,215;9,5;0,9;;;;;;;;;;
10539;10.05.2013 13:00;67,2326;5,57;1,217;9,8;0,6;;;;;;;;;;
10540;10.05.2013 13:30;33,0748;5,58;1,219;9,8;0,4;;;;;;;;;;
10541;10.05.2013 14:00;35,6108;5,59;1,221;9,7;1,1;;;;;;;;;;
10542;10.05.2013 14:30;42,3759;5,6;1,223;9,6;0,7;;;;;;;;;;
10543;10.05.2013 15:00;29,967;5,61;1,225;9,6;0,1;;;;;;;;;;
10544;10.05.2013 15:30;22,5529;5,62;1,227;9,7;0,4;;;;;;;;;;
10545;10.05.2013 16:00;9,51181;5,63;1,229;9,4;0,3;;;;;;;;;;
10546;10.05.2013 16:30;4,50607;5,64;1,233;8,8;0,8;;;;;;;;;;
10547;10.05.2013 17:00;2,35595;5,65;1,236;8,5;0,3;;;;;;;;;;
10548;10.05.2013 17:30;0,211914;5,66;1,239;8,2;0,4;;;;;;;;;;
10549;10.05.2013 18:00;0,0251865;5,67;1,241;8,1;0,2;;;;;;;;;;
10550;10.05.2013 18:30;0,062532;5,68;1,242;8,1;0,4;;;;;;;;;;
10551;10.05.2013 19:00;0,249259;5,69;1,244;8,1;0,8;;;;;;;;;;
10552;10.05.2013 19:30;0,212493;5,71;1,244;8,2;0,1;;;;;;;;;;
10553;10.05.2013 20:00;0,452489;5,72;1,243;8,3;0,8;;;;;;;;;;
10554;10.05.2013 20:30;0,714197;5,73;1,242;8,4;0,4;;;;;;;;;;
10555;10.05.2013 21:00;0,906425;5,74;1,243;8,5;0,6;;;;;;;;;;
10556;10.05.2013 21:30;0,345373;5,76;1,242;8,6;0,9;;;;;;;;;;
10557;10.05.2013 22:00;0,265182;5,77;1,241;8,7;1;;;;;;;;;;
10558;10.05.2013 22:30;0,418907;5,78;1,242;8,7;0,5;;;;;;;;;;
10559;10.05.2013 23:00;0,548313;5,79;1,24;8,9;0,5;;;;;;;;;;
10560;10.05.2013 23:30;0,411669;5,8;1,241;9;0,7;;;;;;;;;;
10561;10.06.2013 00:00;0,508072;5,81;1,24;9,1;0,5;;;;;;;;;;
10562;10.06.2013 00:30;0,643848;5,83;1,239;9,2;1,6;;;;;;;;;;
10563;10.06.2013 01:00;0,456252;5,84;1,24;9,2;1,5;;;;;;;;;;
10564;10.06.2013 01:30;0,520232;5,86;1,241;9,4;2,2;;;;;;;;;;
10565;10.06.2013 02:00;0,420644;5,87;1,243;9,5;1,9;;;;;;;;;;
10566;10.06.2013 02:30;0,563078;5,88;1,246;9,7;1,1;;;;;;;;;;
10567;10.06.2013 03:00;0,809732;5,9;1,249;10,1;0,3;;;;;;;;;;
10568;10.06.2013 03:30;0,774413;5,91;1,252;10,5;1,2;;;;;;;;;;
10569;10.06.2013 04:00;0,356954;5,92;1,254;10,8;1,3;;;;;;;;;;
10570;10.06.2013 04:30;0,489834;5,94;1,257;11;0,8;;;;;;;;;;
10571;10.06.2013 05:00;0,547445;5,95;1,26;11,1;1,3;;;;;;;;;;
10572;10.06.2013 05:30;0,423539;5,96;1,262;11,1;2;;;;;;;;;;
10573;10.06.2013 06:00;0,633137;5,98;1,264;11,1;1,3;;;;;;;;;;
10574;10.06.2013 06:30;2,61476;5,99;1,264;11,2;1,9;;;;;;;;;;
10575;10.06.2013 07:00;8,69195;6;1,266;11,2;2,1;;;;;;;;;;
10576;10.06.2013 07:30;19,8881;6,01;1,268;11,4;1,6;;;;;;;;;;
10577;10.06.2013 08:00;26,3025;6,02;1,27;11,7;1,4;;;;;;;;;;
10578;10.06.2013 08:30;101,698;6,04;1,271;11,5;0,8;;;;;;;;;;
10579;10.06.2013 09:00;121,712;6,05;1,273;11,8;0,6;;;;;;;;;;
10580;10.06.2013 09:30;123,882;6,07;1,274;11,7;0,6;;;;;;;;;;
10581;10.06.2013 10:00;301,735;6,09;1,274;12,2;0,4;;;;;;;;;;
10582;10.06.2013 10:30;525,406;6,11;1,276;13,7;0;;;;;;;;;;
10583;10.06.2013 11:00;205,797;6,13;1,276;13,6;0,1;;;;;;;;;;
10584;10.06.2013 11:30;180,471;6,14;1,277;13,7;0,4;;;;;;;;;;
10585;10.06.2013 12:00;370,72;6,17;1,276;14,5;0,1;;;;;;;;;;
10586;10.06.2013 12:30;489,112;6,19;1,276;14,6;0,3;;;;;;;;;;
10587;10.06.2013 13:00;225,994;6,21;1,277;14,7;0,1;;;;;;;;;;
10588;10.06.2013 13:30;144,175;6,23;1,277;15,6;0,4;;;;;;;;;;
10589;10.06.2013 14:00;140,64;6,24;1,277;15,2;0,1;;;;;;;;;;
10590;10.06.2013 14:30;209,776;6,27;1,279;15,4;0,2;;;;;;;;;;
10591;10.06.2013 15:00;296,93;6,28;1,279;15,7;0,4;;;;;;;;;;
10592;10.06.2013 15:30;73,2849;6,3;1,281;15,2;0,4;;;;;;;;;;
10593;10.06.2013 16:00;40,7358;6,31;1,281;14,7;0,6;;;;;;;;;;
10594;10.06.2013 16:30;30,8668;6,32;1,282;14,2;0,2;;;;;;;;;;
10595;10.06.2013 17:00;9,85661;6,33;1,282;13,8;0,3;;;;;;;;;;
10596;10.06.2013 17:30;-1,0422;6,35;1,281;12,8;0,8;;;;;;;;;;
10597;10.06.2013 18:00;-1,11776;6,36;1,28;11,6;0,2;;;;;;;;;;
10598;10.06.2013 18:30;-1,11139;6,37;1,279;11,7;0,3;;;;;;;;;;
10599;10.06.2013 19:00;0,110589;6,39;1,279;11,5;0,5;;;;;;;;;;
10600;10.06.2013 19:30;-0,138091;6,4;1,278;11,6;1,2;;;;;;;;;;
10601;10.06.2013 20:00;-0,182095;6,42;1,276;11,7;0,5;;;;;;;;;;
10602;10.06.2013 20:30;-0,268077;6,43;1,273;11,5;0,4;;;;;;;;;;
10603;10.06.2013 21:00;-0,0269235;6,45;1,27;11,4;0,6;;;;;;;;;;
10604;10.06.2013 21:30;-0,0732435;6,47;1,268;11,4;0,4;;;;;;;;;;
10605;10.06.2013 22:00;-0,182964;6,48;1,265;11,3;0,6;;;;;;;;;;
10606;10.06.2013 22:30;-0,0662955;6,5;1,262;11,5;1;;;;;;;;;;
10607;10.06.2013 23:00;0,0674535;6,52;1,259;11,5;0,4;;;;;;;;;;
10608;10.06.2013 23:30;0,0807705;6,54;1,258;11,6;0,5;;;;;;;;;;
10609;10.07.2013 00:00;0,031845;6,56;1,253;11,5;1,2;;;;;;;;;;
10610;10.07.2013 00:30;-0,117247;6,58;1,251;11,4;0,4;;;;;;;;;;
10611;10.07.2013 01:00;0,0547155;6,6;1,247;11,6;0,2;;;;;;;;;;
10612;10.07.2013 01:30;-0,031845;6,62;1,247;11,6;0,6;;;;;;;;;;
10613;10.07.2013 02:00;0,121879;6,64;1,246;11,7;0,4;;;;;;;;;;
10614;10.07.2013 02:30;0,0055005;6,66;1,248;11,8;0,7;;;;;;;;;;
10615;10.07.2013 03:00;0,006369;6,67;1,251;11,8;0,9;;;;;;;;;;
10616;10.07.2013 03:30;-0,233626;6,69;1,255;11,7;0,5;;;;;;;;;;
10617;10.07.2013 04:00;-0,0668745;6,72;1,253;11,7;1,3;;;;;;;;;;
10618;10.07.2013 04:30;-0,138091;6,74;1,252;11,7;0,5;;;;;;;;;;
10619;10.07.2013 05:00;-0,190201;6,75;1,254;11,6;1,1;;;;;;;;;;
10620;10.07.2013 05:30;-0,157198;6,77;1,254;11,5;0,2;;;;;;;;;;
10621;10.07.2013 06:00;0,15633;6,79;1,255;11,5;0,7;;;;;;;;;;
10622;10.07.2013 06:30;3,22416;6,81;1,257;11,5;1,1;;;;;;;;;;
10623;10.07.2013 07:00;12,1784;6,83;1,258;11,6;0,8;;;;;;;;;;
10624;10.07.2013 07:30;27,7208;6,85;1,258;11,8;0,1;;;;;;;;;;
10625;10.07.2013 08:00;49,0123;6,87;1,253;12,2;0,7;;;;;;;;;;
10626;10.07.2013 08:30;56,9108;6,89;1,251;12,5;0,2;;;;;;;;;;
10627;10.07.2013 09:00;72,5649;6,91;1,249;12,9;0,1;;;;;;;;;;
10628;10.07.2013 09:30;98,4355;6,93;1,246;13,4;0,3;;;;;;;;;;
10629;10.07.2013 10:00;107,792;6,95;1,247;13,9;0,1;;;;;;;;;;
10630;10.07.2013 10:30;153,518;6,97;1,247;14,3;0,1;;;;;;;;;;
10631;10.07.2013 11:00;189,448;7;1,247;15;0,2;;;;;;;;;;
10632;10.07.2013 11:30;217,416;7,02;1,246;15,5;0,2;;;;;;;;;;
10633;10.07.2013 12:00;234,342;7,05;1,245;15,6;0,2;;;;;;;;;;
10634;10.07.2013 12:30;235,05;7,05;1,239;16,1;0,2;;;;;;;;;;
10635;10.07.2013 13:00;504,88;7,1;1,24;16,7;0,3;;;;;;;;;;
10636;10.07.2013 13:30;82,8092;7,13;1,238;16;0,5;;;;;;;;;;
10637;10.07.2013 14:00;102,426;7,14;1,233;15,8;0,3;;;;;;;;;;
10638;10.07.2013 14:30;122,718;7,16;1,231;15,7;0,3;;;;;;;;;;
10639;10.07.2013 15:00;73,306;7,18;1,228;15,6;0,4;;;;;;;;;;
10640;10.07.2013 15:30;42,8674;7,2;1,228;15,3;0,2;;;;;;;;;;
10641;10.07.2013 16:00;51,4413;7,22;1,228;15,2;0,1;;;;;;;;;;
10642;10.07.2013 16:30;31,1919;7,23;1,227;14,8;0,4;;;;;;;;;;
10643;10.07.2013 17:00;7,41294;7,25;1,23;14,3;0,1;;;;;;;;;;
10644;10.07.2013 17:30;0,321924;7,26;1,226;13,8;0,6;;;;;;;;;;
10645;10.07.2013 18:00;-1,10213;7,27;1,226;13,2;0,1;;;;;;;;;;
10646;10.07.2013 18:30;-2,15156;7,29;1,22;12,8;0,3;;;;;;;;;;
10647;10.07.2013 19:00;-4,22959;7,3;1,218;11,6;0,4;;;;;;;;;;
10648;10.07.2013 19:30;-3,20563;7,31;1,215;10,7;0,3;;;;;;;;;;
10649;10.07.2013 20:00;-2,85447;7,33;1,21;9,7;0,4;;;;;;;;;;
10650;10.07.2013 20:30;-3,08491;7,35;1,207;9,1;0,2;;;;;;;;;;
10651;10.07.2013 21:00;-3,06436;7,37;1,203;8,7;0,1;;;;;;;;;;
10652;10.07.2013 21:30;-2,7158;7,38;1,199;8,6;0,2;;;;;;;;;;
10653;10.07.2013 22:00;-2,07108;7,39;1,195;7,8;0,3;;;;;;;;;;
10654;10.07.2013 22:30;-2,29429;7,42;1,192;7,7;0,3;;;;;;;;;;
10655;10.07.2013 23:00;-2,23668;7,43;1,186;7,4;0,1;;;;;;;;;;
10656;10.07.2013 23:30;-2,05371;7,45;1,182;7,3;0,2;;;;;;;;;;
10657;10.08.2013 00:00;-2,74591;7,47;1,18;6,6;1;;;;;;;;;;
10658;10.08.2013 00:30;0,018528;7,49;1,177;6,8;0,8;;;;;;;;;;
10659;10.08.2013 01:00;-2,93669;7,51;1,176;7;1,1;;;;;;;;;;
10660;10.08.2013 01:30;-1,453;7,53;1,172;6,6;1,2;;;;;;;;;;
10661;10.08.2013 02:00;-1,48282;7,55;1,173;6,7;1,7;;;;;;;;;;
10662;10.08.2013 02:30;-1,60933;7,56;1,172;6,7;2,9;;;;;;;;;;
10663;10.08.2013 03:00;-0,0969825;7,58;1,171;6,4;1,9;;;;;;;;;;
10664;10.08.2013 03:30;1,16987;7,6;1,175;7,2;1,8;;;;;;;;;;
10665;10.08.2013 04:00;0,668166;7,61;1,173;8;1,7;;;;;;;;;;
10666;10.08.2013 04:30;0,303685;7,63;1,172;8,3;2,1;;;;;;;;;;
10667;10.08.2013 05:00;0,336978;7,64;1,172;8,5;1,1;;;;;;;;;;
10668;10.08.2013 05:30;0,318161;7,65;1,171;8,7;1;;;;;;;;;;
10669;10.08.2013 06:00;0,528917;7,66;1,169;8,8;1,5;;;;;;;;;;
10670;10.08.2013 06:30;3,72847;7,67;1,169;9;1,9;;;;;;;;;;
10671;10.08.2013 07:00;11,395;7,68;1,167;9,3;0,9;;;;;;;;;;
10672;10.08.2013 07:30;28,1223;7,69;1,164;9,8;0,9;;;;;;;;;;
10673;10.08.2013 08:00;54,9019;7,7;1,159;10,5;1,1;;;;;;;;;;
10674;10.08.2013 08:30;77,4743;7,71;1,157;11;0,7;;;;;;;;;;
10675;10.08.2013 09:00;94,0806;7,73;1,156;11,9;1,2;;;;;;;;;;
10676;10.08.2013 09:30;105,531;7,73;1,155;12,9;0,9;;;;;;;;;;
10677;10.08.2013 10:00;113,31;7,75;1,152;13,4;0,5;;;;;;;;;;
10678;10.08.2013 10:30;145,389;7,76;1,149;13,8;0,3;;;;;;;;;;
10679;10.08.2013 11:00;162,765;7,77;1,15;14,2;0,6;;;;;;;;;;
10680;10.08.2013 11:30;171,901;7,78;1,147;14,6;1,2;;;;;;;;;;
10681;10.08.2013 12:00;202,66;7,8;1,148;15,1;0,6;;;;;;;;;;
10682;10.08.2013 12:30;185,466;7,81;1,146;15,3;1;;;;;;;;;;
10683;10.08.2013 13:00;178,869;7,82;1,144;15,5;0,6;;;;;;;;;;
10684;10.08.2013 13:30;82,1613;7,83;1,139;15,2;0,4;;;;;;;;;;
10685;10.08.2013 14:00;113,938;7,84;1,138;15,2;0,6;;;;;;;;;;
10686;10.08.2013 14:30;111,018;7,85;1,137;15,3;0,4;;;;;;;;;;
10687;10.08.2013 15:00;58,4434;7,85;1,137;15;0,8;;;;;;;;;;
10688;10.08.2013 15:30;48,0689;7,86;1,136;14,8;0,3;;;;;;;;;;
10689;10.08.2013 16:00;36,6533;7,87;1,137;14,4;0,6;;;;;;;;;;
10690;10.08.2013 16:30;21,8836;7,87;1,137;14,1;0,8;;;;;;;;;;
10691;10.08.2013 17:00;11,212;7,88;1,137;13,8;0,8;;;;;;;;;;
10692;10.08.2013 17:30;-2,98272;7,89;1,135;12,4;0,8;;;;;;;;;;
10693;10.08.2013 18:00;-4,03592;7,87;1,136;11,3;0,8;;;;;;;;;;
10694;10.08.2013 18:30;-0,288052;7,9;1,133;10,5;0,7;;;;;;;;;;
10695;10.08.2013 19:00;0,108852;7,9;1,132;10,9;1;;;;;;;;;;
10696;10.08.2013 19:30;0,0356085;7,91;1,129;12,1;0,8;;;;;;;;;;
10697;10.08.2013 20:00;-0,404721;7,92;1,129;12;2,1;;;;;;;;;;
10698;10.08.2013 20:30;-1,07231;7,94;1,13;12,1;0,9;;;;;;;;;;
10699;10.08.2013 21:00;-1,02657;7,94;1,127;11,7;1,1;;;;;;;;;;
10700;10.08.2013 21:30;-2,10785;7,95;1,127;10,7;0,7;;;;;;;;;;
10701;10.08.2013 22:00;-0,161252;7,96;1,128;10,9;1;;;;;;;;;;
10702;10.08.2013 22:30;-0,445251;7,97;1,127;11;0,3;;;;;;;;;;
10703;10.08.2013 23:00;-0,02895;7,98;1,126;11;0,4;;;;;;;;;;
10704;10.08.2013 23:30;-0,0286605;8;1,128;11,1;1,6;;;;;;;;;;
10705;10.09.2013 00:00;-0,339294;8,01;1,128;11,2;2,4;;;;;;;;;;
10706;10.09.2013 00:30;0,200334;8,02;1,129;11,2;0,6;;;;;;;;;;
10707;10.09.2013 01:00;-0,128538;8,04;1,128;11,3;1;;;;;;;;;;
10708;10.09.2013 01:30;-0,485202;8,05;1,13;11,2;1,9;;;;;;;;;;
10709;10.09.2013 02:00;-1,20461;8,06;1,132;10,9;1,5;;;;;;;;;;
10710;10.09.2013 02:30;-0,244048;8,07;1,136;10,8;1,6;;;;;;;;;;
10711;10.09.2013 03:00;-1,21793;8,08;1,14;10,8;1,2;;;;;;;;;;
10712;10.09.2013 03:30;-0,301659;8,1;1,141;10,7;0,9;;;;;;;;;;
10713;10.09.2013 04:00;0,177174;8,11;1,145;10,8;2,1;;;;;;;;;;
10714;10.09.2013 04:30;-0,030687;8,12;1,148;10,9;1,7;;;;;;;;;;
10715;10.09.2013 05:00;0,232179;8,13;1,147;11;0,8;;;;;;;;;;
10716;10.09.2013 05:30;0,221467;8,15;1,15;11;1,5;;;;;;;;;;
10717;10.09.2013 06:00;0,322793;8,16;1,152;11,1;1,3;;;;;;;;;;
10718;10.09.2013 06:30;0,673666;8,18;1,152;11,1;0,8;;;;;;;;;;
